Team Name,roster_person_fullName,roster_person_id,JSON_ValueString,JSON_Name6
Dallas Stars,Radek Faksa,8476889,50,faceOffPct
Dallas Stars,Radek Faksa,8476889,11.3,shotPct
Dallas Stars,Radek Faksa,8476889,8,gameWinningGoals
Dallas Stars,Radek Faksa,8476889,0,overTimeGoals
Dallas Stars,Radek Faksa,8476889,3,shortHandedGoals
Dallas Stars,Radek Faksa,8476889,4,shortHandedPoints
Dallas Stars,Radek Faksa,8476889,586:41,shortHandedTimeOnIce
Dallas Stars,Radek Faksa,8476889,255,blocked
Dallas Stars,Radek Faksa,8476889,15,plusMinus
Dallas Stars,Radek Faksa,8476889,127,points
Dallas Stars,Radek Faksa,8476889,7853,shifts
Dallas Stars,Radek Faksa,8476889,15:29,timeOnIcePerGame
Dallas Stars,Radek Faksa,8476889,13:08,evenTimeOnIcePerGame
Dallas Stars,Radek Faksa,8476889,01:43,shortHandedTimeOnIcePerGame
Dallas Stars,Radek Faksa,8476889,00:38,powerPlayTimeOnIcePerGame
Dallas Stars,Esa Lindell,8476902,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Dallas Stars,Esa Lindell,8476902,careerRegularSeason,
Dallas Stars,Esa Lindell,8476902,6780:36,timeOnIce
Dallas Stars,Esa Lindell,8476902,72,assists
Dallas Stars,Esa Lindell,8476902,27,goals
Dallas Stars,Esa Lindell,8476902,87,pim
Dallas Stars,Esa Lindell,8476902,448,shots
Dallas Stars,Esa Lindell,8476902,297,games
Dallas Stars,Esa Lindell,8476902,404,hits
Dallas Stars,Esa Lindell,8476902,7,powerPlayGoals
Dallas Stars,Esa Lindell,8476902,24,powerPlayPoints
Dallas Stars,Esa Lindell,8476902,369:48,powerPlayTimeOnIce
Dallas Stars,Esa Lindell,8476902,5620:04,evenTimeOnIce
Dallas Stars,Esa Lindell,8476902,87,penaltyMinutes
Dallas Stars,Esa Lindell,8476902,0,faceOffPct
Dallas Stars,Esa Lindell,8476902,6,shotPct
Dallas Stars,Esa Lindell,8476902,5,gameWinningGoals
Dallas Stars,Esa Lindell,8476902,2,overTimeGoals
Dallas Stars,Esa Lindell,8476902,2,shortHandedGoals
Dallas Stars,Esa Lindell,8476902,5,shortHandedPoints
Dallas Stars,Esa Lindell,8476902,790:44,shortHandedTimeOnIce
Dallas Stars,Esa Lindell,8476902,522,blocked
Dallas Stars,Esa Lindell,8476902,44,plusMinus
Dallas Stars,Esa Lindell,8476902,99,points
Dallas Stars,Esa Lindell,8476902,8217,shifts
Dallas Stars,Esa Lindell,8476902,22:49,timeOnIcePerGame
Dallas Stars,Esa Lindell,8476902,18:55,evenTimeOnIcePerGame
Dallas Stars,Esa Lindell,8476902,02:39,shortHandedTimeOnIcePerGame
Dallas Stars,Esa Lindell,8476902,01:14,powerPlayTimeOnIcePerGame
Dallas Stars,Mattias Janmark,8477406,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Dallas Stars,Mattias Janmark,8477406,careerRegularSeason,
Dallas Stars,Mattias Janmark,8477406,4376:41,timeOnIce
Dallas Stars,Mattias Janmark,8477406,62,assists
Dallas Stars,Mattias Janmark,8477406,46,goals
Dallas Stars,Mattias Janmark,8477406,72,pim
Dallas Stars,Mattias Janmark,8477406,416,shots
Dallas Stars,Mattias Janmark,8477406,286,games
Dallas Stars,Mattias Janmark,8477406,65,hits
Dallas Stars,Mattias Janmark,8477406,5,powerPlayGoals
Dallas Stars,Mattias Janmark,8477406,12,powerPlayPoints
Dallas Stars,Mattias Janmark,8477406,236:27,powerPlayTimeOnIce
Dallas Stars,Mattias Janmark,8477406,3792:43,evenTimeOnIce
Dallas Stars,Mattias Janmark,8477406,72,penaltyMinutes
Dallas Stars,Mattias Janmark,8477406,38.4,faceOffPct
Dallas Stars,Mattias Janmark,8477406,11.1,shotPct
Dallas Stars,Mattias Janmark,8477406,7,gameWinningGoals
Dallas Stars,Mattias Janmark,8477406,2,overTimeGoals
Dallas Stars,Mattias Janmark,8477406,4,shortHandedGoals
Dallas Stars,Mattias Janmark,8477406,6,shortHandedPoints
Dallas Stars,Mattias Janmark,8477406,347:31,shortHandedTimeOnIce
Dallas Stars,Mattias Janmark,8477406,137,blocked
Dallas Stars,Mattias Janmark,8477406,-6,plusMinus
Dallas Stars,Mattias Janmark,8477406,108,points
Dallas Stars,Mattias Janmark,8477406,6161,shifts
Dallas Stars,Mattias Janmark,8477406,15:18,timeOnIcePerGame
Dallas Stars,Mattias Janmark,8477406,13:15,evenTimeOnIcePerGame
Dallas Stars,Mattias Janmark,8477406,01:12,shortHandedTimeOnIcePerGame
Dallas Stars,Mattias Janmark,8477406,00:49,powerPlayTimeOnIcePerGame
Dallas Stars,Jason Dickinson,8477450,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Dallas Stars,Jason Dickinson,8477450,careerRegularSeason,
Dallas Stars,Jason Dickinson,8477450,2052:47,timeOnIce
Dallas Stars,Jason Dickinson,8477450,27,assists
Dallas Stars,Jason Dickinson,8477450,17,goals
Dallas Stars,Jason Dickinson,8477450,46,pim
Dallas Stars,Jason Dickinson,8477450,192,shots
Dallas Stars,Jason Dickinson,8477450,159,games
Dallas Stars,Jason Dickinson,8477450,232,hits
Dallas Stars,Jason Dickinson,8477450,0,powerPlayGoals
Dallas Stars,Jason Dickinson,8477450,0,powerPlayPoints
Dallas Stars,Jason Dickinson,8477450,10:55,powerPlayTimeOnIce
Dallas Stars,Jason Dickinson,8477450,1822:54,evenTimeOnIce
Dallas Stars,Jason Dickinson,8477450,46,penaltyMinutes
Dallas Stars,Jason Dickinson,8477450,43.9,faceOffPct
Dallas Stars,Jason Dickinson,8477450,8.9,shotPct
Dallas Stars,Jason Dickinson,8477450,3,gameWinningGoals
Dallas Stars,Jason Dickinson,8477450,2,overTimeGoals
Dallas Stars,Jason Dickinson,8477450,0,shortHandedGoals
Dallas Stars,Jason Dickinson,8477450,1,shortHandedPoints
Dallas Stars,Jason Dickinson,8477450,218:58,shortHandedTimeOnIce
Dallas Stars,Jason Dickinson,8477450,107,blocked
Dallas Stars,Jason Dickinson,8477450,9,plusMinus
Dallas Stars,Jason Dickinson,8477450,44,points
Dallas Stars,Jason Dickinson,8477450,3108,shifts
Dallas Stars,Jason Dickinson,8477450,12:54,timeOnIcePerGame
Dallas Stars,Jason Dickinson,8477450,11:27,evenTimeOnIcePerGame
Dallas Stars,Jason Dickinson,8477450,01:22,shortHandedTimeOnIcePerGame
Dallas Stars,Jason Dickinson,8477450,00:04,powerPlayTimeOnIcePerGame
Dallas Stars,Roope Hintz,8478449,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Dallas Stars,Roope Hintz,8478449,careerRegularSeason,
Dallas Stars,Roope Hintz,8478449,1541:53,timeOnIce
Dallas Stars,Roope Hintz,8478449,24,assists
Dallas Stars,Roope Hintz,8478449,26,goals
Dallas Stars,Roope Hintz,8478449,36,pim
Dallas Stars,Roope Hintz,8478449,194,shots
Dallas Stars,Roope Hintz,8478449,107,games
Dallas Stars,Roope Hintz,8478449,145,hits
Dallas Stars,Roope Hintz,8478449,4,powerPlayGoals
Dallas Stars,Roope Hintz,8478449,17,powerPlayPoints
Dallas Stars,Roope Hintz,8478449,201:07,powerPlayTimeOnIce
Dallas Stars,Roope Hintz,8478449,1306:37,evenTimeOnIce
Dallas Stars,Roope Hintz,8478449,36,penaltyMinutes
Dallas Stars,Roope Hintz,8478449,51.8,faceOffPct
Dallas Stars,Roope Hintz,8478449,13.4,shotPct
Dallas Stars,Roope Hintz,8478449,7,gameWinningGoals
Dallas Stars,Roope Hintz,8478449,2,overTimeGoals
Dallas Stars,Roope Hintz,8478449,2,shortHandedGoals
Dallas Stars,Roope Hintz,8478449,2,shortHandedPoints
Dallas Stars,Roope Hintz,8478449,34:09,shortHandedTimeOnIce
Dallas Stars,Roope Hintz,8478449,58,blocked
Dallas Stars,Roope Hintz,8478449,-8,plusMinus
Dallas Stars,Roope Hintz,8478449,50,points
Dallas Stars,Roope Hintz,8478449,2349,shifts
Dallas Stars,Roope Hintz,8478449,14:24,timeOnIcePerGame
Dallas Stars,Roope Hintz,8478449,12:12,evenTimeOnIcePerGame
Dallas Stars,Roope Hintz,8478449,00:19,shortHandedTimeOnIcePerGame
Dallas Stars,Roope Hintz,8478449,01:52,powerPlayTimeOnIcePerGame
Dallas Stars,Denis Gurianov,8478495,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Dallas Stars,Denis Gurianov,8478495,careerRegularSeason,
Dallas Stars,Denis Gurianov,8478495,927:07,timeOnIce
Dallas Stars,Denis Gurianov,8478495,9,assists
Dallas Stars,Denis Gurianov,8478495,18,goals
Dallas Stars,Denis Gurianov,8478495,9,pim
Dallas Stars,Denis Gurianov,8478495,132,shots
Dallas Stars,Denis Gurianov,8478495,75,games
Dallas Stars,Denis Gurianov,8478495,72,hits
Dallas Stars,Denis Gurianov,8478495,7,powerPlayGoals
Dallas Stars,Denis Gurianov,8478495,10,powerPlayPoints
Dallas Stars,Denis Gurianov,8478495,124:08,powerPlayTimeOnIce
Dallas Stars,Denis Gurianov,8478495,801:55,evenTimeOnIce
Dallas Stars,Denis Gurianov,8478495,9,penaltyMinutes
Dallas Stars,Denis Gurianov,8478495,50,faceOffPct
Dallas Stars,Denis Gurianov,8478495,13.6,shotPct
Dallas Stars,Denis Gurianov,8478495,4,gameWinningGoals
Dallas Stars,Denis Gurianov,8478495,0,overTimeGoals
Dallas Stars,Denis Gurianov,8478495,0,shortHandedGoals
Dallas Stars,Denis Gurianov,8478495,0,shortHandedPoints
Dallas Stars,Denis Gurianov,8478495,01:04,shortHandedTimeOnIce
Dallas Stars,Denis Gurianov,8478495,28,blocked
Dallas Stars,Denis Gurianov,8478495,-1,plusMinus
Dallas Stars,Denis Gurianov,8478495,27,points
Dallas Stars,Denis Gurianov,8478495,1365,shifts
Dallas Stars,Denis Gurianov,8478495,12:21,timeOnIcePerGame
Dallas Stars,Denis Gurianov,8478495,10:41,evenTimeOnIcePerGame
Dallas Stars,Denis Gurianov,8478495,00:00,shortHandedTimeOnIcePerGame
Dallas Stars,Denis Gurianov,8478495,01:39,powerPlayTimeOnIcePerGame
Dallas Stars,Miro Heiskanen,8480036,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Dallas Stars,Miro Heiskanen,8480036,careerRegularSeason,
Dallas Stars,Miro Heiskanen,8480036,3255:19,timeOnIce
Dallas Stars,Miro Heiskanen,8480036,43,assists
Dallas Stars,Miro Heiskanen,8480036,19,goals
Dallas Stars,Miro Heiskanen,8480036,28,pim
Dallas Stars,Miro Heiskanen,8480036,320,shots
Dallas Stars,Miro Heiskanen,8480036,139,games
Dallas Stars,Miro Heiskanen,8480036,67,hits
Dallas Stars,Miro Heiskanen,8480036,2,powerPlayGoals
Dallas Stars,Miro Heiskanen,8480036,14,powerPlayPoints
Dallas Stars,Miro Heiskanen,8480036,271:27,powerPlayTimeOnIce
Dallas Stars,Miro Heiskanen,8480036,2738:42,evenTimeOnIce
Dallas Stars,Miro Heiskanen,8480036,28,penaltyMinutes
Dallas Stars,Miro Heiskanen,8480036,5.9,shotPct
Dallas Stars,Miro Heiskanen,8480036,4,gameWinningGoals
Dallas Stars,Miro Heiskanen,8480036,0,overTimeGoals
Dallas Stars,Miro Heiskanen,8480036,0,shortHandedGoals
Dallas Stars,Miro Heiskanen,8480036,1,shortHandedPoints
Dallas Stars,Miro Heiskanen,8480036,245:10,shortHandedTimeOnIce
Dallas Stars,Miro Heiskanen,8480036,142,blocked
Dallas Stars,Miro Heiskanen,8480036,-5,plusMinus
Dallas Stars,Miro Heiskanen,8480036,62,points
Dallas Stars,Miro Heiskanen,8480036,3892,shifts
Dallas Stars,Miro Heiskanen,8480036,23:25,timeOnIcePerGame
Dallas Stars,Miro Heiskanen,8480036,19:42,evenTimeOnIcePerGame
Dallas Stars,Miro Heiskanen,8480036,01:45,shortHandedTimeOnIcePerGame
Dallas Stars,Miro Heiskanen,8480036,01:57,powerPlayTimeOnIcePerGame
Dallas Stars,Joel Kiviranta,8481641,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Dallas Stars,Joel Kiviranta,8481641,careerRegularSeason,
Dallas Stars,Joel Kiviranta,8481641,117:06,timeOnIce
Dallas Stars,Joel Kiviranta,8481641,0,assists
Dallas Stars,Joel Kiviranta,8481641,1,goals
Dallas Stars,Joel Kiviranta,8481641,4,pim
Dallas Stars,Joel Kiviranta,8481641,13,shots
Dallas Stars,Joel Kiviranta,8481641,11,games
Dallas Stars,Joel Kiviranta,8481641,17,hits
Dallas Stars,Joel Kiviranta,8481641,0,powerPlayGoals
Dallas Stars,Joel Kiviranta,8481641,0,powerPlayPoints
Dallas Stars,Joel Kiviranta,8481641,00:10,powerPlayTimeOnIce
Dallas Stars,Joel Kiviranta,8481641,115:49,evenTimeOnIce
Dallas Stars,Joel Kiviranta,8481641,4,penaltyMinutes
Dallas Stars,Joel Kiviranta,8481641,7.7,shotPct
Dallas Stars,Joel Kiviranta,8481641,0,gameWinningGoals
Dallas Stars,Joel Kiviranta,8481641,0,overTimeGoals
Dallas Stars,Joel Kiviranta,8481641,0,shortHandedGoals
Dallas Stars,Joel Kiviranta,8481641,0,shortHandedPoints
Dallas Stars,Joel Kiviranta,8481641,01:07,shortHandedTimeOnIce
Dallas Stars,Joel Kiviranta,8481641,3,blocked
Dallas Stars,Joel Kiviranta,8481641,-1,plusMinus
Dallas Stars,Joel Kiviranta,8481641,1,points
Dallas Stars,Joel Kiviranta,8481641,182,shifts
Dallas Stars,Joel Kiviranta,8481641,10:38,timeOnIcePerGame
Dallas Stars,Joel Kiviranta,8481641,10:31,evenTimeOnIcePerGame
Dallas Stars,Joel Kiviranta,8481641,00:06,shortHandedTimeOnIcePerGame
Dallas Stars,Joel Kiviranta,8481641,00:00,powerPlayTimeOnIcePerGame
Los Angeles Kings,Jeff Carter,8470604,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Los Angeles Kings,Jeff Carter,8470604,careerRegularSeason,
Los Angeles Kings,Jeff Carter,8470604,18799:02,timeOnIce
Los Angeles Kings,Jeff Carter,8470604,349,assists
Los Angeles Kings,Jeff Carter,8470604,382,goals
Los Angeles Kings,Jeff Carter,8470604,533,pim
Los Angeles Kings,Jeff Carter,8470604,3382,shots
Los Angeles Kings,Jeff Carter,8470604,1039,games
Los Angeles Kings,Jeff Carter,8470604,862,hits
Los Angeles Kings,Jeff Carter,8470604,112,powerPlayGoals
Los Angeles Kings,Jeff Carter,8470604,214,powerPlayPoints
Los Angeles Kings,Jeff Carter,8470604,2846:57,powerPlayTimeOnIce
Los Angeles Kings,Jeff Carter,8470604,14377:36,evenTimeOnIce
Los Angeles Kings,Jeff Carter,8470604,533,penaltyMinutes
Los Angeles Kings,Jeff Carter,8470604,50.4,faceOffPct
Los Angeles Kings,Jeff Carter,8470604,11.3,shotPct
Los Angeles Kings,Jeff Carter,8470604,83,gameWinningGoals
Los Angeles Kings,Jeff Carter,8470604,14,overTimeGoals
Los Angeles Kings,Jeff Carter,8470604,18,shortHandedGoals
Los Angeles Kings,Jeff Carter,8470604,23,shortHandedPoints
Los Angeles Kings,Jeff Carter,8470604,1574:29,shortHandedTimeOnIce
Los Angeles Kings,Jeff Carter,8470604,497,blocked
Los Angeles Kings,Jeff Carter,8470604,37,plusMinus
Los Angeles Kings,Jeff Carter,8470604,731,points
Los Angeles Kings,Jeff Carter,8470604,24409,shifts
Los Angeles Kings,Jeff Carter,8470604,18:05,timeOnIcePerGame
Los Angeles Kings,Jeff Carter,8470604,13:50,evenTimeOnIcePerGame
Los Angeles Kings,Jeff Carter,8470604,01:30,shortHandedTimeOnIcePerGame
Los Angeles Kings,Jeff Carter,8470604,02:44,powerPlayTimeOnIcePerGame
Los Angeles Kings,Anze Kopitar,8471685,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Los Angeles Kings,Anze Kopitar,8471685,careerRegularSeason,
Los Angeles Kings,Anze Kopitar,8471685,22324:37,timeOnIce
Los Angeles Kings,Anze Kopitar,8471685,610,assists
Los Angeles Kings,Anze Kopitar,8471685,329,goals
Los Angeles Kings,Anze Kopitar,8471685,294,pim
Los Angeles Kings,Anze Kopitar,8471685,2580,shots
Los Angeles Kings,Anze Kopitar,8471685,1062,games
Los Angeles Kings,Anze Kopitar,8471685,1003,hits
Los Angeles Kings,Anze Kopitar,8471685,93,powerPlayGoals
Los Angeles Kings,Anze Kopitar,8471685,332,powerPlayPoints
Los Angeles Kings,Anze Kopitar,8471685,3558:13,powerPlayTimeOnIce
Los Angeles Kings,Anze Kopitar,8471685,16805:07,evenTimeOnIce
Los Angeles Kings,Anze Kopitar,8471685,294,penaltyMinutes
Los Angeles Kings,Anze Kopitar,8471685,52.2,faceOffPct
Los Angeles Kings,Anze Kopitar,8471685,12.8,shotPct
Los Angeles Kings,Anze Kopitar,8471685,52,gameWinningGoals
Los Angeles Kings,Anze Kopitar,8471685,9,overTimeGoals
Los Angeles Kings,Anze Kopitar,8471685,13,shortHandedGoals
Los Angeles Kings,Anze Kopitar,8471685,22,shortHandedPoints
Los Angeles Kings,Anze Kopitar,8471685,1961:17,shortHandedTimeOnIce
Los Angeles Kings,Anze Kopitar,8471685,690,blocked
Los Angeles Kings,Anze Kopitar,8471685,68,plusMinus
Los Angeles Kings,Anze Kopitar,8471685,939,points
Los Angeles Kings,Anze Kopitar,8471685,26851,shifts
Los Angeles Kings,Anze Kopitar,8471685,21:01,timeOnIcePerGame
Los Angeles Kings,Anze Kopitar,8471685,15:49,evenTimeOnIcePerGame
Los Angeles Kings,Anze Kopitar,8471685,01:50,shortHandedTimeOnIcePerGame
Los Angeles Kings,Anze Kopitar,8471685,03:21,powerPlayTimeOnIcePerGame
Los Angeles Kings,Dustin Brown,8470606,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Los Angeles Kings,Dustin Brown,8470606,careerRegularSeason,
Los Angeles Kings,Dustin Brown,8470606,21085:16,timeOnIce
Los Angeles Kings,Dustin Brown,8470606,351,assists
Los Angeles Kings,Dustin Brown,8470606,292,goals
Los Angeles Kings,Dustin Brown,8470606,694,pim
Los Angeles Kings,Dustin Brown,8470606,3047,shots
Los Angeles Kings,Dustin Brown,8470606,1172,games
Los Angeles Kings,Dustin Brown,8470606,3481,hits
Los Angeles Kings,Dustin Brown,8470606,96,powerPlayGoals
Los Angeles Kings,Dustin Brown,8470606,185,powerPlayPoints
Los Angeles Kings,Dustin Brown,8470606,3093:35,powerPlayTimeOnIce
Los Angeles Kings,Dustin Brown,8470606,16385:40,evenTimeOnIce
Los Angeles Kings,Dustin Brown,8470606,694,penaltyMinutes
Los Angeles Kings,Dustin Brown,8470606,43.4,faceOffPct
Los Angeles Kings,Dustin Brown,8470606,9.6,shotPct
Los Angeles Kings,Dustin Brown,8470606,40,gameWinningGoals
Los Angeles Kings,Dustin Brown,8470606,9,overTimeGoals
Los Angeles Kings,Dustin Brown,8470606,6,shortHandedGoals
Los Angeles Kings,Dustin Brown,8470606,13,shortHandedPoints
Los Angeles Kings,Dustin Brown,8470606,1606:01,shortHandedTimeOnIce
Los Angeles Kings,Dustin Brown,8470606,344,blocked
Los Angeles Kings,Dustin Brown,8470606,-37,plusMinus
Los Angeles Kings,Dustin Brown,8470606,643,points
Los Angeles Kings,Dustin Brown,8470606,27267,shifts
Los Angeles Kings,Dustin Brown,8470606,17:59,timeOnIcePerGame
Los Angeles Kings,Dustin Brown,8470606,13:58,evenTimeOnIcePerGame
Los Angeles Kings,Dustin Brown,8470606,01:22,shortHandedTimeOnIcePerGame
Los Angeles Kings,Dustin Brown,8470606,02:38,powerPlayTimeOnIcePerGame
Los Angeles Kings,Jonathan Quick,8471734,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Los Angeles Kings,Jonathan Quick,8471734,careerRegularSeason,
Los Angeles Kings,Jonathan Quick,8471734,37300:49,timeOnIce
Los Angeles Kings,Jonathan Quick,8471734,66,ot
Los Angeles Kings,Jonathan Quick,8471734,51,shutouts
Los Angeles Kings,Jonathan Quick,8471734,321,wins
Los Angeles Kings,Jonathan Quick,8471734,240,losses
Los Angeles Kings,Jonathan Quick,8471734,15669,saves
Los Angeles Kings,Jonathan Quick,8471734,2474,powerPlaySaves
Los Angeles Kings,Jonathan Quick,8471734,399,shortHandedSaves
Los Angeles Kings,Jonathan Quick,8471734,12796,evenSaves
Los Angeles Kings,Jonathan Quick,8471734,430,shortHandedShots
Los Angeles Kings,Jonathan Quick,8471734,13890,evenShots
Los Angeles Kings,Jonathan Quick,8471734,2841,powerPlayShots
Los Angeles Kings,Jonathan Quick,8471734,0.913059,savePercentage
Los Angeles Kings,Jonathan Quick,8471734,2.39995,goalAgainstAverage
Los Angeles Kings,Jonathan Quick,8471734,639,games
Los Angeles Kings,Jonathan Quick,8471734,631,gamesStarted
Los Angeles Kings,Jonathan Quick,8471734,17161,shotsAgainst
Los Angeles Kings,Jonathan Quick,8471734,1492,goalsAgainst
Los Angeles Kings,Jonathan Quick,8471734,58:22,timeOnIcePerGame
Los Angeles Kings,Jonathan Quick,8471734,87.082013375572,powerPlaySavePercentage
Los Angeles Kings,Jonathan Quick,8471734,92.7906976744186,shortHandedSavePercentage
Los Angeles Kings,Jonathan Quick,8471734,92.1238300935925,evenStrengthSavePercentage
Los Angeles Kings,Trevor Lewis,8473453,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Los Angeles Kings,Trevor Lewis,8473453,careerRegularSeason,
Los Angeles Kings,Trevor Lewis,8473453,9066:10,timeOnIce
Los Angeles Kings,Trevor Lewis,8473453,93,assists
Los Angeles Kings,Trevor Lewis,8473453,67,goals
Los Angeles Kings,Trevor Lewis,8473453,169,pim
Los Angeles Kings,Trevor Lewis,8473453,1174,shots
Los Angeles Kings,Trevor Lewis,8473453,663,games
Los Angeles Kings,Trevor Lewis,8473453,1220,hits
Los Angeles Kings,Trevor Lewis,8473453,2,powerPlayGoals
Los Angeles Kings,Trevor Lewis,8473453,6,powerPlayPoints
Los Angeles Kings,Trevor Lewis,8473453,188:26,powerPlayTimeOnIce
Los Angeles Kings,Trevor Lewis,8473453,7867:10,evenTimeOnIce
Los Angeles Kings,Trevor Lewis,8473453,169,penaltyMinutes
Los Angeles Kings,Trevor Lewis,8473453,42.4,faceOffPct
Los Angeles Kings,Trevor Lewis,8473453,5.7,shotPct
Los Angeles Kings,Trevor Lewis,8473453,17,gameWinningGoals
Los Angeles Kings,Trevor Lewis,8473453,0,overTimeGoals
Los Angeles Kings,Trevor Lewis,8473453,6,shortHandedGoals
Los Angeles Kings,Trevor Lewis,8473453,7,shortHandedPoints
Los Angeles Kings,Trevor Lewis,8473453,1010:34,shortHandedTimeOnIce
Los Angeles Kings,Trevor Lewis,8473453,278,blocked
Los Angeles Kings,Trevor Lewis,8473453,-41,plusMinus
Los Angeles Kings,Trevor Lewis,8473453,160,points
Los Angeles Kings,Trevor Lewis,8473453,12587,shifts
Los Angeles Kings,Trevor Lewis,8473453,13:40,timeOnIcePerGame
Los Angeles Kings,Trevor Lewis,8473453,11:51,evenTimeOnIcePerGame
Los Angeles Kings,Trevor Lewis,8473453,01:31,shortHandedTimeOnIcePerGame
Los Angeles Kings,Trevor Lewis,8473453,00:17,powerPlayTimeOnIcePerGame
Los Angeles Kings,Drew Doughty,8474563,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Los Angeles Kings,Drew Doughty,8474563,careerRegularSeason,
Los Angeles Kings,Drew Doughty,8474563,23847:49,timeOnIce
Los Angeles Kings,Drew Doughty,8474563,379,assists
Los Angeles Kings,Drew Doughty,8474563,116,goals
Los Angeles Kings,Drew Doughty,8474563,621,pim
Los Angeles Kings,Drew Doughty,8474563,1940,shots
Los Angeles Kings,Drew Doughty,8474563,908,games
Los Angeles Kings,Drew Doughty,8474563,1614,hits
Los Angeles Kings,Drew Doughty,8474563,58,powerPlayGoals
Los Angeles Kings,Drew Doughty,8474563,216,powerPlayPoints
Los Angeles Kings,Drew Doughty,8474563,3188:14,powerPlayTimeOnIce
Los Angeles Kings,Drew Doughty,8474563,18399:57,evenTimeOnIce
Los Angeles Kings,Drew Doughty,8474563,621,penaltyMinutes
Los Angeles Kings,Drew Doughty,8474563,33.3,faceOffPct
Los Angeles Kings,Drew Doughty,8474563,6,shotPct
Los Angeles Kings,Drew Doughty,8474563,27,gameWinningGoals
Los Angeles Kings,Drew Doughty,8474563,7,overTimeGoals
Los Angeles Kings,Drew Doughty,8474563,2,shortHandedGoals
Los Angeles Kings,Drew Doughty,8474563,8,shortHandedPoints
Los Angeles Kings,Drew Doughty,8474563,2259:38,shortHandedTimeOnIce
Los Angeles Kings,Drew Doughty,8474563,1182,blocked
Los Angeles Kings,Drew Doughty,8474563,44,plusMinus
Los Angeles Kings,Drew Doughty,8474563,495,points
Los Angeles Kings,Drew Doughty,8474563,27208,shifts
Los Angeles Kings,Drew Doughty,8474563,26:15,timeOnIcePerGame
Los Angeles Kings,Drew Doughty,8474563,20:15,evenTimeOnIcePerGame
Los Angeles Kings,Drew Doughty,8474563,02:29,shortHandedTimeOnIcePerGame
Los Angeles Kings,Drew Doughty,8474563,03:30,powerPlayTimeOnIcePerGame
Los Angeles Kings,Alec Martinez,8474166,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Los Angeles Kings,Alec Martinez,8474166,careerRegularSeason,
Los Angeles Kings,Alec Martinez,8474166,11583:08,timeOnIce
Los Angeles Kings,Alec Martinez,8474166,136,assists
Los Angeles Kings,Alec Martinez,8474166,62,goals
Los Angeles Kings,Alec Martinez,8474166,185,pim
Los Angeles Kings,Alec Martinez,8474166,886,shots
Los Angeles Kings,Alec Martinez,8474166,597,games
Los Angeles Kings,Alec Martinez,8474166,859,hits
Los Angeles Kings,Alec Martinez,8474166,16,powerPlayGoals
Los Angeles Kings,Alec Martinez,8474166,68,powerPlayPoints
Los Angeles Kings,Alec Martinez,8474166,1076:59,powerPlayTimeOnIce
Los Angeles Kings,Alec Martinez,8474166,9629:14,evenTimeOnIce
Los Angeles Kings,Alec Martinez,8474166,185,penaltyMinutes
Los Angeles Kings,Alec Martinez,8474166,0,faceOffPct
Los Angeles Kings,Alec Martinez,8474166,7,shotPct
Los Angeles Kings,Alec Martinez,8474166,12,gameWinningGoals
Los Angeles Kings,Alec Martinez,8474166,3,overTimeGoals
Los Angeles Kings,Alec Martinez,8474166,1,shortHandedGoals
Los Angeles Kings,Alec Martinez,8474166,3,shortHandedPoints
Los Angeles Kings,Alec Martinez,8474166,876:55,shortHandedTimeOnIce
Los Angeles Kings,Alec Martinez,8474166,1126,blocked
