gameID,teamid1,teamID2,main_title,title,blurb,description,FLASH_192K_320X180,FLASH_450K_400X224,FLASH_1200K_640X360,FLASH_1800K_960X540,HTTP_CLOUD_MOBILE,HTTP_CLOUD_TABLET,HTTP_CLOUD_TABLET_60,HTTP_CLOUD_WIRED,HTTP_CLOUD_WIRED_60,HTTP_CLOUD_WIRED_WEB,FLASH_450K_384x216,FLASH_1800K_896x504
2019020518,54,23,Extended Highlights,VAN @ VGK,Condensed Game: Canucks @ Golden Knights,Extended highlights of the Vancouver Canucks at the Vegas Golden Knights,https://hlslive-wsczoominwestus.med.nhl.com/publish/af5ae7c7-0c28-41e8-b696-44ac6d65f47c.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish/ab97aca4-cc0f-4f93-9d88-59d2bac41c1d.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4774460/MasterMobile.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4774460/MasterTablet.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4774460/MasterTablet60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4774460/MasterWired.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4774460/MasterWired60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4774460/MasterWiredWeb.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish/8bccdca8-9e1e-42d5-8307-dbf56d3eb7b3.mp4,https://hlslive-wsczoominwestus.med.nhl.com/publish/e94d26d2-5e21-4b1f-a9f2-a183f4bebc04.mp4
2019020518,54,23,Recap,"Recap: VAN 3, VGK 6","Pacioretty's two goals pace Golden Knights",Max Pacioretty recorded two goals and two assists to propel an explosive Golden Knights offense in their 6-3 win over the Canucks,https://hlslive-wsczoominwestus.med.nhl.com/publish/c33fb799-5e27-473d-b46d-07dd62c725e1.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish/204d3a29-f641-47a8-a19e-a1f1ffbc7547.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4774478/MasterMobile.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4774478/MasterTablet.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4774478/MasterTablet60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4774478/MasterWired.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4774478/MasterWired60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4774478/MasterWiredWeb.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish/2cd1d3a8-9b7f-4dcb-a76c-a11951f44c7b.mp4,https://hlslive-wsczoominwestus.med.nhl.com/publish/2db99232-b3e7-4a9f-9764-a2b855222c8e.mp4
2019020519,9,13,Extended Highlights,OTT @ FLA,Condensed Game: Senators @ Panthers,Extended highlights of the Ottawa Senators at the Florida Panthers,https://hlslive-wsczoominwestus.med.nhl.com/publish/3d27a09a-1e0c-4ba0-966c-743fad4b4c73.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish/a9d93ab1-becb-4369-9768-6c7544724766.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4777964/MasterMobile.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4777964/MasterTablet.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4777964/MasterTablet60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4777964/MasterWired.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4777964/MasterWired60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4777964/MasterWiredWeb.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish/d2a4a7af-4bf2-4ab5-aadf-c3361767d8a7.mp4,https://hlslive-wsczoominwestus.med.nhl.com/publish/9c419786-ba44-420b-88e8-09e2f777f03f.mp4
2019020519,9,13,Recap,"Recap: OTT 1, FLA 6","Acciari nets hat trick, Huberdeau four assists in win",Noel Acciari recorded his first-career hat trick as Jonathan Huberdeau dished four assists in his 500th career game en route to a 6-1 victory,https://hlslive-wsczoominwestus.med.nhl.com/publish/d5f9d373-0384-4170-af26-ff3951ec9a2a.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish/b57d7fb4-89ec-4b16-a70f-c2fc4e96867b.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4777975/MasterMobile.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4777975/MasterTablet.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4777975/MasterTablet60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4777975/MasterWired.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4777975/MasterWired60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4777975/MasterWiredWeb.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish/b6d2d2df-b329-431e-94a0-39a09f0eba9b.mp4,https://hlslive-wsczoominwestus.med.nhl.com/publish/6feb5904-e5ce-4d14-a54d-f540abed7eb4.mp4
2019020520,18,3,Extended Highlights,NSH @ NYR,Condensed Game: Predators @ Rangers,Extended highlights of the Nashville Predators at the New York Rangers,https://hlslive-wsczoominwestus.med.nhl.com/publish/eba4d769-bf83-4858-8adb-49fc37d8940d.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish/22aa34c9-68e4-40c6-be81-bc8a892e8481.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4777985/MasterMobile.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4777985/MasterTablet.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4777985/MasterTablet60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4777985/MasterWired.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4777985/MasterWired60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4777985/MasterWiredWeb.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish/c06992db-5fd1-4f2c-8344-3f01de6ba702.mp4,https://hlslive-wsczoominwestus.med.nhl.com/publish/1e8e5db6-2c36-453d-9660-7a774558cedf.mp4
2019020520,18,3,Recap,"Recap: NSH 5, NYR 2","Josi, Saros power Predators past Rangers","Roman Josi recorded two goals and an assist, and Juuse Saros made 39 saves, in the Predators' 5-2 victory against the Rangers",https://hlslive-wsczoominwestus.med.nhl.com/publish/f6be977a-22fc-4f4b-aa82-a791b0c58a77.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish/8a39a264-5db5-47f5-ab99-f0df585a1d19.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4778302/MasterMobile.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4778302/MasterTablet.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4778302/MasterTablet60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4778302/MasterWired.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4778302/MasterWired60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4778302/MasterWiredWeb.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish/df594af7-9f27-490c-a57c-28b2a92d8d4d.mp4,https://hlslive-wsczoominwestus.med.nhl.com/publish/4f15f542-c90e-4457-a016-9b731c89145e.mp4
2019020521,15,29,Extended Highlights,WSH @ CBJ,Condensed Game: Capitals @ Blue Jackets,Extended highlights of the Washington Capitals at the Columbus Blue Jackets,https://hlslive-wsczoominwestus.med.nhl.com/publish/e4f4561b-feeb-41ad-b2be-53dc5d561067.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish/1f7a5225-14a7-40de-bdc8-ce39e96572a1.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4778006/MasterMobile.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4778006/MasterTablet.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4778006/MasterTablet60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4778006/MasterWired.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4778006/MasterWired60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4778006/MasterWiredWeb.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish/95745597-ef0e-4cda-8d87-bf3a8e6a233f.mp4,https://hlslive-wsczoominwestus.med.nhl.com/publish/78aec435-9403-49fe-81b2-c3d4d28ad1b7.mp4
2019020521,15,29,Recap,"Recap: WSH 0, CBJ 3","Korpisalo pitches shutout as Jackets defeat Caps, 3-0","Joonas Korpisalo stopped all 30 shots he faced and Oliver Bjorkstrand scored twice, leading the Blue Jackets past the Capitals, 3-0",https://hlslive-wsczoominwestus.med.nhl.com/publish/c744bf5e-3c19-4fa5-8993-0027d98a689d.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish/d684bcef-8660-47d2-acea-6047f2f50b9f.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4778012/MasterMobile.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4778012/MasterTablet.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4778012/MasterTablet60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4778012/MasterWired.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4778012/MasterWired60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4778012/MasterWiredWeb.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish/dc083f3a-4448-44d8-9f49-79e67dc73432.mp4,https://hlslive-wsczoominwestus.med.nhl.com/publish/963faab8-290d-4b40-91ac-c4a9bbc7d452.mp4
2019020522,19,21,Extended Highlights,COL @ STL,Condensed Game: Avalanche @ Blues,Extended highlights of the Colorado Avalanche at the St. Louis Blues,https://hlslive-wsczoominwestus.med.nhl.com/publish/8d02dd28-cfdb-4f37-84a9-d0517d838234.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish/c3d1152d-0b2f-4287-a6f2-ed10a7a609ca.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4779056/MasterMobile.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4779056/MasterTablet.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4779056/MasterTablet60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4779056/MasterWired.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4779056/MasterWired60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4779056/MasterWiredWeb.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish/58de2c60-ab66-4a5a-beb5-946f66c8bb50.mp4,https://hlslive-wsczoominwestus.med.nhl.com/publish/b6eec0da-470e-43e9-be89-0daf491b6d9c.mp4
2019020522,19,21,Recap,"Recap: STL 5, COL 2","Perron, Blues end Avalanche's nine-game point streak","David Perron completed his 5th career hat trick, as the Blues ended the Avalanche's nine-game point streak with a 5-2 victory",https://hlslive-wsczoominwestus.med.nhl.com/publish/dc976fb7-2cab-4767-81e3-47775c24dafc.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish/5cb863d5-e040-476b-bbbc-59c3e7cf0fbd.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4779067/MasterMobile.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4779067/MasterTablet.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4779067/MasterTablet60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4779067/MasterWired.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4779067/MasterWired60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4779067/MasterWiredWeb.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish/6b900313-48d9-47a1-9f36-ce2aa7f6250c.mp4,https://hlslive-wsczoominwestus.med.nhl.com/publish/bf429d64-ab3b-4d02-891b-a9b3c4a5913e.mp4
2019020523,25,22,Extended Highlights,EDM @ DAL,Condensed Game: Oilers @ Stars,Extended highlights of the Edmonton Oilers at the Dallas Stars,https://hlslive-wsczoominwestus.med.nhl.com/publish/0eb16312-f6bb-4e8f-b6f6-c35c21a2a068.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish/ee331fce-dfe3-4eb4-b50b-65f4d3e3b2dd.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4779158/MasterMobile.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4779158/MasterTablet.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4779158/MasterTablet60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4779158/MasterWired.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4779158/MasterWired60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4779158/MasterWiredWeb.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish/959afa7c-a2f1-45b8-b4de-86d9f86e9ad3.mp4,https://hlslive-wsczoominwestus.med.nhl.com/publish/bceb621a-8076-4465-9a4c-d11887eaedc1.mp4
2019020523,25,22,Recap,"Recap: EDM 2, DAL 1","Koskinen posts 34 saves, McDavid two points in win","Mikko Koskinen stopped 34 of the shots he faced as Connor McDavid supplied the helper on both Oilers' goals to propel Edmonton to a 2-1 win",https://hlslive-wsczoominwestus.med.nhl.com/publish/f0966e1e-0148-4738-a77d-d0483f051986.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish/99fa2cee-0129-4257-b276-01eb0f1f195e.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4779161/MasterMobile.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4779161/MasterTablet.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4779161/MasterTablet60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4779161/MasterWired.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4779161/MasterWired60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4779161/MasterWiredWeb.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish/530f4fc1-b8d5-453b-a1a4-b78d2da916a1.mp4,https://hlslive-wsczoominwestus.med.nhl.com/publish/cd285eb8-a38f-46e3-a842-6e777118d7d1.mp4
2019020524,6,26,Extended Highlights,LAK @ BOS,Condensed Game: Kings @ Bruins,Extended highlights of the Los Angeles Kings at the Boston Bruins,https://hlslive-wsczoominwestus.med.nhl.com/publish/ed34391d-2213-49ce-afb0-2152e8448515.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish/aa6605c5-7153-4b11-a5d2-e652188770dc.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785845/MasterMobile.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785845/MasterTablet.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785845/MasterTablet60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785845/MasterWired.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785845/MasterWired60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785845/MasterWiredWeb.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish/7587cbdf-1129-488a-b7b5-b13f12175807.mp4,https://hlslive-wsczoominwestus.med.nhl.com/publish/be574426-9917-450e-a2a3-a7fa5d6c1389.mp4
2019020524,6,26,Recap,"Recap: LAK 4, BOS 3 - F/OT",Kopitar lifts Kings to 4-3 overtime win vs. Bruins,"Anze Kopitar buried the game-winning goal in overtime, lifting the Kings to a 4-3 victory over the Bruins in Boston",https://hlslive-wsczoominwestus.med.nhl.com/publish/4b84b2f3-7d66-4402-904c-196d5d6d1da0.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish/0ca752eb-11c1-4f95-867c-fc9694e48b8d.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785849/MasterMobile.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785849/MasterTablet.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785849/MasterTablet60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785849/MasterWired.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785849/MasterWired60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785849/MasterWiredWeb.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish/3c4708ea-b952-41fe-8ab0-86433738e999.mp4,https://hlslive-wsczoominwestus.med.nhl.com/publish/2cac0c36-82ad-47ee-9155-a6007d2450ac.mp4
2019020525,10,7,Extended Highlights,BUF @ TOR,Condensed Game: Sabres @ Maple Leafs,Extended highlights of the Buffalo Sabres at the Toronto Maple Leafs,https://hlslive-wsczoominwestus.med.nhl.com/publish/7ece18f4-90c7-4498-b303-e9f36ecde0b8.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish/d1f23635-f0dc-413f-90d0-1d8145e8b4fa.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785792/MasterMobile.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785792/MasterTablet.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785792/MasterTablet60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785792/MasterWired.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785792/MasterWired60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785792/MasterWiredWeb.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish/1e4dde49-aee3-4885-ad46-5c360a77660d.mp4,https://hlslive-wsczoominwestus.med.nhl.com/publish/a2a4eefe-7ca5-4dd8-863d-37d737b5b098.mp4
2019020525,10,7,Recap,"Recap: BUF 3, TOR 5","Matthews' two goals propel Maple Leafs to victory","Auston Matthews scored two goals and Frederik Andersen made 27 saves to lead the Maple Leafs past the Sabres, 5-3",https://hlslive-wsczoominwestus.med.nhl.com/publish/7af1d299-19ab-4fb4-9850-4914de2ef665.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish/744739a7-7925-4d74-8ed8-a56ed1daefce.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785797/MasterMobile.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785797/MasterTablet.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785797/MasterTablet60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785797/MasterWired.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785797/MasterWired60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785797/MasterWiredWeb.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish/daaff128-7c32-4753-9d9c-a0aca4bf5b3e.mp4,https://hlslive-wsczoominwestus.med.nhl.com/publish/d45a62aa-b1a0-4d0d-b178-fa0ad2b5b05a.mp4
2019020526,9,14,Extended Highlights,OTT @ TBL,Condensed Game: Senators @ Lightning,Extended highlights of the Ottawa Senators at the Tampa Bay Lightning,https://hlslive-wsczoominwestus.med.nhl.com/publish/2dc62381-bdd3-49ac-905b-2162b56cb482.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish/c03579a7-934d-4d46-bc29-759aa6392eed.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785490/MasterMobile.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785490/MasterTablet.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785490/MasterTablet60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785490/MasterWired.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785490/MasterWired60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785490/MasterWiredWeb.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish/85d5b2be-7202-4001-8785-ac1441d2a593.mp4,https://hlslive-wsczoominwestus.med.nhl.com/publish/b68d9af7-e3d0-4b88-bef6-87a1033af2aa.mp4
2019020526,9,14,Recap,"Recap: OTT 3, TBL 4 - F/OT",Lightning recover as Cirelli nets OT winner,"Anthony Cirelli scored in overtime for the Lightning, who recovered from blowing a two-goal lead to defeat the Senators, 4-3",https://hlslive-wsczoominwestus.med.nhl.com/publish/2547137b-8874-4424-905a-56bfafb3d0dc.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish/a9aad939-8d2e-4c9f-b375-698bdec38e7b.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785493/MasterMobile.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785493/MasterTablet.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785493/MasterTablet60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785493/MasterWired.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785493/MasterWired60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785493/MasterWiredWeb.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish/bb7e9808-0929-4ce8-9d19-c25089e0b14f.mp4,https://hlslive-wsczoominwestus.med.nhl.com/publish/db3cbe39-2b14-4169-82fe-bebfb7b98745.mp4
2019020527,18,2,Extended Highlights,NSH @ NYI,Condensed Game: Predators @ Islanders,Extended highlights of the Nashville Predators at the New York Islanders,https://hlslive-wsczoominwestus.med.nhl.com/publish/bf1c84a1-2212-40b4-8838-2a642f9ff56b.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish/5776edea-4b6d-409a-af96-a7df77cd8819.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4786338/MasterMobile.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4786338/MasterTablet.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4786338/MasterTablet60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4786338/MasterWired.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4786338/MasterWired60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4786338/MasterWiredWeb.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish/e4615c89-22e0-4810-9dde-d2a75591e62c.mp4,https://hlslive-wsczoominwestus.med.nhl.com/publish/4a9a392d-25dd-4045-bad9-62f8fe6c479e.mp4
2019020527,18,2,Recap,"Recap: NSH 8, NYI 3",Predators erupt for eight goals in rout of Islanders,"Craig Smith scored twice as part of a three-point night, and the Predators scored seven unanswered goals in an 8-3 rout of the Islanders",https://hlslive-wsczoominwestus.med.nhl.com/publish/01d4c2aa-c563-4989-890a-f99f9438fd26.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish/4d868f72-8600-4e7f-acc4-47eeba441294.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4786339/MasterMobile.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4786339/MasterTablet.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4786339/MasterTablet60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4786339/MasterWired.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4786339/MasterWired60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4786339/MasterWiredWeb.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish/0f090e3c-cac2-40fb-bf34-fbf17f8443da.mp4,https://hlslive-wsczoominwestus.med.nhl.com/publish/8490afac-bb69-4d51-9288-404776689ec9.mp4
2019020528,24,4,Extended Highlights,ANA @ PHI,Condensed Game: Ducks @ Flyers,Extended highlights of the Anaheim Ducks at the Philadelphia Flyers,https://hlslive-wsczoominwestus.med.nhl.com/publish/9c34a86e-8397-4af0-b5cf-81eee08265e0.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish/c51b783a-c347-4d7a-9a16-561b8519f863.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785513/MasterMobile.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785513/MasterTablet.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785513/MasterTablet60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785513/MasterWired.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785513/MasterWired60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785513/MasterWiredWeb.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish/7edde282-f961-43e8-a42c-ea08856097a2.mp4,https://hlslive-wsczoominwestus.med.nhl.com/publish/c135bea7-0db4-4d4c-8a81-c5cf4f8eb202.mp4
2019020528,24,4,Recap,"Recap: PHI 4, ANA 1","Hart stops 40 shots, Flyers top Ducks","Carter Hart made 40 saves and four different Flyers scored in a 4-1 victory against the Ducks, ending their three-game losing streak",https://hlslive-wsczoominwestus.med.nhl.com/publish/339a73ee-0ce7-4a47-ad89-5b9d5e4c9668.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish/84dab502-0252-41f1-9ef4-c570ef48a9cd.mp4,"",https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785519/MasterMobile.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785519/MasterTablet.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785519/MasterTablet60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785519/MasterWired.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785519/MasterWired60.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish-hls/4785519/MasterWiredWeb.m3u8,https://hlslive-wsczoominwestus.med.nhl.com/publish/6f618923-eefe-4bcf-bc1c-036c1cce5a1c.mp4,https://hlslive-wsczoominwestus.med.nhl.com/publish/ca06be73-5ff1-4ed3-ac1c-7da04c2cab0b.mp4
